year,region,co,no2,o3,pm10,pm25,psi,so2,buses,cars,motorcycles,others,RoadCategory,RoadCategory_Counts
2016,east,0.39195146908346734,25.858207864347317,24.540125712615115,24.161964625054818,14.345417336646689,50.94109048384739,11.806607221166496,222672,7568276,1719762,1952114,B,26
2016,east,0.39195146908346734,25.858207864347317,24.540125712615115,24.161964625054818,14.345417336646689,50.94109048384739,11.806607221166496,222672,7568276,1719762,1952114,C,5
2016,east,0.39195146908346734,25.858207864347317,24.540125712615115,24.161964625054818,14.345417336646689,50.94109048384739,11.806607221166496,222672,7568276,1719762,1952114,F,13
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,A,3
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,B,35
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,C,3
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,D,1
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,E,1
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,F,14
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,A,5
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,B,26
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,C,5
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,D,2
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,F,28
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,A,3
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,B,13
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,C,1
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,E,2
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,F,16
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,B,5
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,B,26
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,C,5
2016,north,0.5808858354041807,29.704429177020902,30.24864785850022,30.8973834234761,17.48516298786727,55.524923256833794,10.539833357696244,222672,7568276,1719762,1952114,F,13
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,A,3
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,B,35
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,C,3
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,D,1
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,E,1
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,F,14
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,A,5
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,B,26
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,C,5
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,D,2
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,F,28
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,A,3
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,B,13
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,C,1
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,E,2
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,F,16
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,B,5
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,B,26
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,C,5
2016,south,0.35533986259318817,26.055839789504457,18.984943721678118,29.923987721093408,15.524923256833796,52.69595088437363,19.378891974857478,222672,7568276,1719762,1952114,F,13
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,A,3
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,B,35
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,C,3
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,D,1
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,E,1
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,F,14
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,A,5
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,B,26
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,C,5
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,D,2
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,F,28
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,A,3
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,B,13
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,C,1
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,E,2
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,F,16
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,B,5
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,B,26
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,C,5
2016,west,0.4991141645958193,26.034205525507968,26.759245724309313,26.11533401549481,14.432100570092091,50.000146177459435,16.204794620669492,222672,7568276,1719762,1952114,F,13
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,A,3
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,B,35
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,C,3
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,D,1
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,E,1
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,F,14
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,A,5
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,B,26
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,C,5
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,D,2
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,F,28
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,A,3
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,B,13
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,C,1
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,E,2
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,F,16
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,B,5
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,B,26
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,C,5
2017,central,0.6081990171990171,34.176412776412775,28.248525798525797,21.326904176904176,12.975675675675676,47.00884520884521,12.249262899262899,225511,7602527,1706412,1920164,F,13
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,A,3
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,B,35
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,C,3
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,D,1
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,E,1
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,F,14
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,A,5
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,B,26
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,C,5
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,D,2
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,F,28
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,A,3
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,B,13
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,C,1
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,E,2
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,F,16
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,B,5
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,B,26
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,C,5
2017,east,0.38272727272727275,23.438452088452088,27.776167076167077,24.786609336609338,14.035749385749385,49.95282555282555,10.732800982800983,225511,7602527,1706412,1920164,F,13
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,A,3
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,B,35
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,C,3
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,D,1
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,E,1
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,F,14
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,A,5
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,B,26
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,C,5
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,D,2
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,F,28
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,A,3
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,B,13
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,C,1
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,E,2
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,F,16
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,B,5
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,B,26
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,C,5
2017,north,0.5585638820638821,27.698402948402947,31.084152334152336,26.9519656019656,15.267813267813267,52.20343980343981,8.777764127764128,225511,7602527,1706412,1920164,F,13
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,A,3
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,B,35
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,C,3
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,D,1
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,E,1
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,F,14
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,A,5
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,B,26
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,C,5
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,D,2
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,F,28
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,A,3
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,B,13
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,C,1
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,E,2
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,F,16
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,B,5
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,B,26
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,C,5
2017,south,0.5274692874692876,23.33882063882064,23.357248157248158,28.18083538083538,14.726289926289926,50.73009828009828,14.31081081081081,225511,7602527,1706412,1920164,F,13
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,A,3
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,B,35
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,C,3
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,D,1
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,E,1
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,F,14
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,A,5
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,B,26
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,C,5
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,D,2
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,F,28
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,A,3
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,B,13
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,C,1
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,E,2
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,F,16
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,B,5
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,B,26
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,C,5
2017,west,0.5123378378378379,17.376412776412778,33.334152334152336,24.812285012285013,12.53058968058968,46.11732186732187,15.6507371007371,225511,7602527,1706412,1920164,F,13
2018,central,0.5145074441687345,32.44602977667494,28.467741935483872,30.642555831265508,15.441439205955335,52.59230769230769,6.701985111662531,231276,7654441,1663064,1939651,A,3
2018,central,0.5145074441687345,32.44602977667494,28.467741935483872,30.642555831265508,15.441439205955335,52.59230769230769,6.701985111662531,231276,7654441,1663064,1939651,B,35
2018,central,0.5145074441687345,32.44602977667494,28.467741935483872,30.642555831265508,15.441439205955335,52.59230769230769,6.701985111662531,231276,7654441,1663064,1939651,C,3
2018,central,0.5145074441687345,32.44602977667494,28.467741935483872,30.642555831265508,15.441439205955335,52.59230769230769,6.701985111662531,231276,7654441,1663064,1939651,D,1
2018,central,0.5145074441687345,32.44602977667494,28.467741935483872,30.642555831265508,15.441439205955335,52.59230769230769,6.701985111662531,231276,7654441,1663064,1939651,E,1
2018,central,0.5145074441687345,32.44602977667494,28.467741935483872,30.642555831265508,15.441439205955335,52.59230769230769,6.701985111662531,231276,7654441,1663064,1939651,F,14
2018,central,0.5145074441687345,32.44602977667494,28.467741935483872,30.642555831265508,15.441439205955335,52.59230769230769,6.701985111662531,231276,7654441,1663064,1939651,A,5
2018,central,0.5145074441687345,32.44602977667494,28.467741935483872,30.642555831265508,15.441439205955335,52.59230769230769,6.701985111662531,231276,7654441,1663064,1939651,B,26
2018,central,0.5145074441687345,32.44602977667494,28.467741935483872,30.642555831265508,15.441439205955335,52.59230769230769,6.701985111662531,231276,7654441,1663064,1939651,C,5
